"departure_time" (unix time, UTC), "travel_time" (seconds)
1202500184, 479
1202500138, 624
1202500334, 486
1202500277, 546
1202500395, 466
1202500303, 559
1202500278, 619
1202500293, 644
1202500311, 637
1202500396, 582
1202500406, 574
1202500481, 509
1202500519, 571
1202500617, 475
1202500649, 486
1202500706, 433
1202500808, 466
1202500852, 425
1202500730, 557
1202500775, 516
1202500746, 554
1202500860, 482
1202500861, 496
1202500885, 498
1202500945, 440
1202500929, 463
1202500801, 616
1202500962, 508
1202500975, 516
1202500948, 609
1202501107, 465
1202501192, 432
1202501013, 620
1202501095, 560
1202501060, 619
1202501181, 570
1202501199, 566
1202501223, 548
1202501147, 634
1202501285, 504
1202501279, 514
1202501243, 569
1202501163, 667
1202501148, 707
1202501345, 591
1202501445, 498
1202501442, 507
1202501234, 719
1202501430, 529
1202501373, 593
1202501477, 493
1202501427, 550
1202501357, 672
1202501569, 466
1202501646, 477
1202501570, 580
1202501673, 478
1202501651, 539
1202501653, 539
1202501712, 487
1202501636, 576
1202501726, 496
1202501750, 495
1202501734, 538
1202501688, 587
1202501759, 551
1202501627, 694
1202501833, 490
1202501837, 493
1202501673, 667
1202501917, 499
1202501897, 530
1202501748, 707
1202501915, 577
1202501813, 691
1202502048, 511
1202501942, 629
1202501993, 582
1202501908, 710
1202502063, 569
1202501976, 675
1202502012, 670
1202502107, 599
1202501987, 756
1202502216, 584
1202502109, 715
1202502311, 540
1202502167, 761
1202502208, 732
1202502396, 585
1202502454, 574
1202502341, 689
1202502474, 571
1202502417, 687
1202502475, 681
1202502535, 690
1202502649, 581
1202502692, 549
1202502693, 550
1202502701, 554
1202502712, 546
1202502556, 708
1202502704, 583
1202502610, 700
1202502621, 718
1202502823, 547
1202502773, 608
1202502730, 652
1202502885, 542
1202502929, 524
1202502918, 556
1202502929, 556
1202502915, 571
1202502912, 575
1202502785, 730
1202503036, 494
1202502910, 627
1202503052, 511
1202503036, 535
1202503007, 565
1202502936, 658
1202502949, 651
1202503106, 505
1202503120, 550
1202503142, 563
1202503199, 556
1202503207, 553
1202503175, 586
1202503096, 703
1202503189, 659
1202503215, 635
1202503349, 504
1202503320, 543
1202503250, 691
1202503391, 563
1202503412, 550
1202503448, 538
1202503547, 440
1202503550, 438
1202503320, 729
1202503398, 694
1202503626, 470
1202503526, 571
1202503609, 491
1202503546, 556
1202503645, 472
1202503690, 437
1202503576, 562
1202503674, 536
1202503684, 540
1202503743, 489
1202503807, 485
1202503798, 538
1202503918, 438
1202503886, 486
1202503920, 478
1202504169, 475
1202503985, 665
1202504135, 526
1202503988, 677
1202504155, 541
1202504090, 683
1202504220, 591
1202504337, 500
1202504155, 685
1202504338, 512
1202504199, 662
1202504337, 544
1202504412, 503
1202504412, 508
1202504280, 649
1202504404, 536
1202504363, 586
1202504473, 486
1202504494, 473
1202504533, 476
1202504422, 605
1202504459, 592
1202504515, 539
1202504404, 659
1202504472, 603
1202504528, 592
1202504665, 488
1202504608, 552
1202504691, 481
1202504698, 495
1202504700, 498
1202504739, 471
1202504737, 483
1202504654, 588
1202504712, 557
1202504736, 534
1202504726, 547
1202504754, 537
1202504782, 526
1202504800, 512
1202504763, 568
1202504817, 561
1202504885, 499
1202504785, 615
1202504897, 507
1202504923, 516
1202504955, 494
1202504891, 564
1202504975, 486
1202504982, 508
1202504867, 626
1202504984, 517
1202505027, 478
1202505007, 541
1202504948, 624
1202505082, 516
1202504993, 609
1202505076, 542
1202505104, 573
1202505210, 469
1202505127, 563
1202504976, 720
1202505070, 634
1202505149, 561
1202505239, 482
1202505252, 480
1202505167, 570
1202505295, 446
1202505335, 453
1202505163, 632
1202505251, 553
1202505312, 504
1202505331, 492
1202505345, 486
1202505333, 520
1202505249, 635
1202505328, 582
1202505438, 499
1202505428, 526
1202505312, 666
1202505533, 450
1202505361, 653
1202505390, 627
1202505464, 561
1202505596, 509
1202505641, 470
1202505556, 559
1202505660, 477
1202505561, 607
1202505696, 495
1202505693, 499
1202505736, 463
1202505740, 465
1202505678, 540
1202505714, 515
1202505714, 525
1202505756, 503
1202505738, 543
1202505808, 501
1202505736, 587
1202505866, 470
1202505865, 492
1202505799, 585
1202505896, 495
1202505861, 536
1202505928, 483
1202505831, 588
1202505883, 541
1202505880, 549
1202505934, 523
1202505966, 493
1202505992, 470
1202505941, 523
1202505954, 530
1202505968, 519
1202506013, 496
1202506051, 472
1202506036, 491
1202506018, 513
1202506088, 467
1202506107, 458
1202506113, 462
1202506042, 536
1202506098, 490
1202506094, 497
1202506013, 587
1202506035, 594
1202506144, 488
1202506196, 461
1202506022, 641
1202506165, 534
1202506187, 537
1202506238, 503
1202506241, 503
1202506170, 614
1202506240, 557
1202506317, 498
1202506322, 515
1202506283, 568
1202506371, 509
1202506337, 548
1202506288, 606
1202506376, 525
1202506296, 630
1202506418, 509
1202506453, 513
1202506320, 654
1202506373, 605
1202506304, 708
1202506520, 542
1202506460, 629
1202506551, 552
1202506481, 635
1202506486, 638
1202506567, 604
1202506603, 587
1202506722, 548
1202506691, 580
1202506693, 590
1202506701, 603
1202506638, 707
1202506641, 714
1202506815, 549
1202506806, 581
1202506830, 601
1202506827, 609
1202506912, 556
1202506927, 563
1202506863, 640
1202506882, 659
1202507025, 584
1202507079, 549
1202506992, 658
1202507017, 633
1202507018, 651
1202507097, 596
1202507131, 566
1202507079, 631
1202507085, 627
1202507159, 555
1202507141, 602
1202507167, 595
1202507146, 636
1202507248, 548
1202507218, 582
1202507229, 632
1202507192, 678
1202507209, 667
1202507227, 656
1202507268, 617
1202507284, 606
1202507188, 705
1202507331, 580
1202507355, 564
1202507363, 560
1202507335, 595
1202507336, 595
1202507244, 689
1202507294, 642
1202507312, 627
1202507367, 611
1202507366, 625
1202507386, 612
1202507450, 569
1202507438, 585
1202507453, 594
1202507482, 574
1202507561, 600
1202507656, 546
1202507570, 651
1202507595, 642
1202507731, 547
1202507782, 511
1202507786, 539
1202507680, 675
1202507805, 573
1202507816, 582
1202507869, 543
1202507867, 548
1202507843, 577
1202507777, 645
1202507950, 534
1202507953, 552
1202507949, 558
1202507915, 617
1202508016, 538
1202508022, 555
1202508026, 558
1202508049, 552
1202508010, 594
1202508113, 554
1202508132, 572
1202508041, 675
1202508001, 730
1202508136, 599
1202508139, 597
1202508242, 582
1202508119, 733
1202508232, 629
1202508202, 679
1202508246, 650
1202508277, 638
1202508207, 716
1202508312, 668
1202508306, 715
1202508339, 697
1202508451, 590
1202508400, 682
1202508507, 629
1202508580, 562
1202508499, 655
1202508589, 571
1202508606, 584
1202508619, 574
1202508637, 585
1202508585, 639
1202508595, 631
1202508627, 605
1202508680, 675
1202508602, 757
1202508763, 607
1202508637, 734
1202508808, 581
1202508786, 676
1202508837, 627
1202508807, 680
1202508772, 716
1202508812, 679
1202508908, 643
1202508881, 689
1202508936, 644
1202508922, 664
1202508998, 588
1202508935, 655
1202508903, 703
1202508974, 640
1202508955, 662
1202508959, 682
1202509022, 645
1202509067, 613
1202509019, 663
1202508938, 747
1202509078, 630
1202509105, 622
1202509117, 615
1202508946, 805
1202509035, 739
1202509060, 758
1202509095, 725
1202509200, 637
1202509251, 624
1202509148, 755
1202509316, 647
1202509289, 681
1202509167, 834
1202509378, 636
1202509245, 771
1202509386, 636
1202509339, 685
1202509297, 742
1202509330, 709
1202509380, 662
1202509323, 734
1202509388, 699
1202509470, 631
1202509455, 665
1202509516, 641
1202509482, 687
1202509493, 681
1202509473, 708
1202509535, 653
1202509521, 669
1202509358, 837
1202509445, 756
1202509558, 654
1202509560, 656
1202509582, 649
1202509389, 861
1202509380, 874
1202509632, 656
1202509586, 711
1202509523, 811
1202509984, 790
1202510034, 751
1202509970, 859
1202510091, 753
1202510115, 748
1202510122, 742
1202510108, 780
1202510137, 751
1202510192, 731
1202510165, 765
1202510146, 794
1202510155, 801
1202510176, 785
1202510209, 753
1202510331, 668
1202510230, 781
1202510333, 686
1202510155, 886
1202510334, 718
1202510275, 791
1202510276, 815
1202510261, 833
1202510263, 842
1202510265, 853
1202510333, 787
1202510269, 864
1202510395, 750
1202510345, 807
1202510374, 819
1202510413, 811
1202510435, 793
1202510544, 747
1202510545, 747
1202510465, 835
1202510509, 793
1202510458, 855
1202510492, 836
1202510576, 758
1202510494, 842
1202510533, 805
1202510559, 786
1202510521, 829
1202510512, 845
1202510600, 800
1202510564, 838
1202510475, 971
1202510654, 794
1202510602, 851
1202510610, 848
1202510525, 961
1202510661, 851
1202510641, 872
1202510644, 871
1202510662, 859
1202510673, 860
1202510660, 897
1202510731, 848
1202510676, 907
1202510675, 910
1202510786, 802
1202510696, 901
1202511568, 966
1202512092, 946
1202512058, 992
1202512108, 974
1202512352, 739
1202512066,1030
1202512098, 999
1202512138, 993
1202512110,1038
1202512166, 985
1202512149,1021
1202512154,1016
1202512121,1053
1202512447, 731
1202512182,1005
1202512227, 961
1202512195,1015
1202512262, 983
1202512235,1020
1202512212,1044
1202512255,1002
1202512310, 961
1202512278,1021
1202512324, 991
1202512336, 995
1202512555, 792
1202512373, 981
1202512614, 744
1202512511, 879
1202512408, 984
1202512360,1054
1202512399,1021
1202512444,1002
1202512720, 738
1202512398,1072
1202512480, 994
1202512490, 989
1202512460,1021
1202512414,1071
1202512747, 758
1202512475,1045
1202512434,1097
1202512505,1026
1202512551, 995
1202512598, 955
1202512575, 987
1202512553,1015
1202512813, 765
1202512490,1101
1202512587,1008
1202512635, 971
1202512598,1032
1202512606,1026
1202512856, 776
1202512604,1036
1202512535,1121
1202512608,1048
1202512875, 783
1202512614,1046
1202512716, 957
1202512600,1078
1202512618,1066
1202512659,1026
1202512915, 771
1202512723, 979
1202512639,1065
1202512880, 824
1202512670,1049
1202512952, 777
1202512666,1079
1202512719,1033
1202512733,1021
1202512707,1069
1202512648,1131
1202512748,1048
1202512772,1026
1202512716,1094
1202512770,1049
1202512781,1043
1202512755,1077
1202512789,1059
1202512761,1092
1202512899, 955
1202512798,1062
1202513119, 750
1202512774,1096
1202513151, 755
1202512823,1087
1202512855,1061
1202513165, 763
1202512852,1077
1202512833,1100
1202512881,1054
1202513199, 747
1202512857,1113
1202512842,1129
1202512873,1100
1202512964,1012
1202512865,1112
1202512828,1151
1202512892,1106
1202512915,1087
1202513232, 785
1202513048, 993
1202512931,1111
1202513261, 801
1202513002,1100
1202513020,1084
1202513278, 833
1202513006,1110
1202513299, 823
1202512991,1130
1202513268, 856
1202513317, 809
1202513036,1117
1202513032,1131
1202513352, 825
1202513282, 942
1202513416, 811
1202513116,1139
1202513198,1075
1202513231,1049
1202513449, 834
1202513158,1125
1202513301,1030
1202513178,1169
1202513200,1149
1202513351,1001
1202513399, 980
1202513956, 972
1202513848,1091
1202513813,1129
1202513816,1129
1202513846,1100
1202513839,1124
1202513888,1081
1202513838,1132
1202513951,1026
1202513904,1082
1202513877,1110
1202513862,1126
1202513844,1149
1202513886,1116
1202513874,1130
1202513868,1142
1202513840,1177
1202513923,1106
1202513881,1154
1202514315, 731
1202513903,1148
1202513905,1148
1202514337, 723
1202514181, 890
1202513978,1098
1202514383, 702
1202514095,1009
1202513974,1145
1202514113,1013
1202513915,1220
1202514363, 789
1202514347, 805
1202514164, 992
1202513931,1228
1202514172, 987
1202514442, 728
1202514015,1178
1202514519, 707
1202514211,1133
1202514218,1151
1202514216,1155
1202514381, 997
1202514256,1125
1202514350,1035
1202514237,1158
1202514636, 764
1202514298,1113
1202514427, 988
1202514276,1139
1202514227,1190
1202514233,1188
1202514435, 999
1202514427,1049
1202514461,1018
1202514454,1039
1202514750, 752
1202514459,1045
1202514552, 966
1202514541, 983
1202514542, 998
1202514484,1059
1202514536,1014
1202514561,1012
1202514543,1046
1202514559,1040
1202514522,1090
1202514776, 850
1202514651, 983
1202514676, 975
1202514629,1030
1202514593,1072
1202514636,1030
1202514939, 741
1202514933, 752
1202514694, 992
1202514657,1054
1202514970, 745
1202514685,1041
1202514678,1049
1202514790, 946
1202514602,1159
1202514747,1031
1202514656,1129
1202514808, 978
1202514766,1024
1202514710,1083
1202514911, 890
1202514689,1121
1202514832, 978
1202514886, 934
1202514834,1010
1202514845, 999
1202514734,1132
1202514918, 963
1202514937, 949
1202514980, 906
1202514942, 970
1202514813,1106
1202514746,1187
1202514971, 970
1202514755,1191
1202514760,1190
1202514989, 987
1202515010, 981
1202514930,1069
1202514908,1117
1202514999,1036
1202515059,1004
1202515358, 710
1202515065,1010
1202515048,1028
1202515068,1009
1202515031,1049
1202515045,1055
1202515081,1021
1202515084,1024
1202515461, 676
1202515129,1014
1202515466, 683
1202515061,1092
1202515125,1080
1202515081,1131
1202515067,1148
1202515211,1008
1202515133,1118
1202515025,1228
1202515331, 933
1202515177,1089
1202515218,1060
1202515321, 971
1202515250,1051
1202515285,1021
1202515308, 997
1202515254,1067
1202515352, 985
1202515312,1028
1202515399, 942
1202515665, 683
1202515350,1013
1202515680, 697
1202515269,1114
1202515427, 979
1202515369,1047
1202515402,1017
1202515365,1059
1202515422,1003
1202515424,1032
1202515494, 968
1202515398,1074
1202515435,1042
1202515799, 686
1202515463,1031
1202515424,1087
1202515435,1085
1202515507,1022
1202515604, 948
1202515539,1029
1202515552,1021
1202515930, 678
1202515556,1059
1202515939, 684
1202515648,1013
1202515624,1040
1202515651,1057
1202515776, 933
1202515768, 974
1202516092, 670
1202515753,1022
1202515668,1112
1202515711,1080
1202515706,1093
1202515794,1038
1202515719,1117
1202515853, 986
1202516147, 696
1202515754,1108
1202515925, 948
1202515859,1027
1202515855,1037
1202515776,1129
1202515978, 949
1202515861,1081
1202515874,1071
1202515899,1051
1202515854,1100
1202515948,1015
1202515858,1134
1202516245, 747
1202516039, 961
1202516052, 949
1202515871,1135
1202515970,1072
1202516261, 786
1202515974,1075
1202516025,1059
1202516019,1070
1202515988,1103
1202516355, 741
1202516363, 738
1202516060,1062
1202516387, 749
1202516093,1048
1202516096,1049
1202516132,1029
1202516068,1096
1202516231, 962
1202516209, 987
1202516268, 935
1202516177,1031
1202516297, 914
1202516172,1048
1202516226,1004
1202516201,1050
1202516370, 912
1202516568, 748
1202516332, 996
1202516285,1054
1202516305,1046
1202516280,1082
1202516312,1056
1202516310,1082
1202516327,1067
1202516323,1086
1202516338,1076
1202516366,1068
1202516415,1045
1202516438,1031
1202516390,1087
1202516677, 811
1202516485,1028
1202516446,1082
1202516552, 984
1202516460,1078
1202516437,1105
1202516519,1036
1202516573, 989
1202516763, 802
1202516708, 862
1202516480,1092
1202516573,1004
1202516680, 900
1202516605, 983
1202516516,1079
1202516538,1061
1202516623, 979
1202516551,1069
1202516546,1081
1202516621,1015
1202516554,1086
1202516595,1080
1202516646,1060
1202516684,1024
1202516610,1102
1202516700,1028
1202516753, 976
1202516615,1115
1202516700,1041
1202516951, 802
1202516635,1130
1202516653,1119
1202516999, 818
1202516685,1136
1202516801,1037
1202516722,1118
1202517025, 828
1202517039, 829
1202516823,1067
1202516751,1155
1202516774,1154
1202516776,1160
1202516853,1102
1202516811,1160
1202516909,1098
1202516873,1137
1202516898,1120
1202516856,1180
1202517234, 805
1202516948,1092
1202516868,1176
1202517261, 812
1202517264, 818
1202516952,1151
1202516921,1185
1202517304, 804
1202516961,1155
1202517307, 819
1202517035,1099
1202516976,1189
1202516987,1194
1202517317, 887
1202517065,1145
1202517101,1122
1202517150,1095
1202517155,1099
1202517246,1012
1202517204,1059
1202517280, 983
1202517137,1178
1202517160,1156
1202517180,1145
1202517183,1158
1202517270,1080
1202517261,1093
1202517294,1071
1202517270,1109
1202517521, 871
1202517316,1103
1202517563, 859
1202517375,1057
1202517326,1119
1202517321,1127
1202517362,1092
1202517365,1131
1202517390,1114
1202517430,1080
1202517662, 876
1202517692, 856
1202517438,1114
1202517498,1059
1202517549,1028
1202517727, 850
1202517735, 846
1202517525,1057
1202517381,1205
1202517509,1080
1202517536,1073
1202517522,1094
1202517666, 957
1202517569,1056
1202517765, 874
1202517613,1042
1202517697,1012
1202517549,1164
1202517597,1119
1202517837, 882
1202517708,1015
1202517853, 884
1202517688,1051
1202517718,1053
1202517886, 901
1202517778,1018
1202517665,1139
1202517693,1125
1202517730,1105
1202517723,1118
1202517978, 873
1202517994, 870
1202517765,1103
1202517858,1020
1202517695,1194
1202517815,1079
1202517776,1122
1202517815,1108
1202517860,1082
1202518070, 881
1202517879,1087
1202517849,1120
1202517813,1164
1202517901,1076
1202517912,1066
1202518049, 944
1202517928,1073
1202517857,1145
1202517977,1027
1202517929,1085
1202518030, 994
1202518001,1028
1202518048,1005
1202518026,1051
1202517975,1104
1202518000,1105
1202518013,1099
1202518036,1091
1202518101,1085
1202518133,1073
1202518163,1058
1202518148,1090
1202518217,1039
1202518355, 901
1202518329, 931
1202518282,1003
1202518235,1059
1202518273,1023
1202518105,1193
1202518114,1186
1202518137,1188
1202518293,1041
1202518268,1067
1202518238,1098
1202518279,1064
1202518289,1085
1202518330,1053
1202518429, 989
1202518260,1162
1202518450, 976
1202518286,1147
1202518317,1118
1202518338,1120
1202518349,1110
1202518532, 932
1202518437,1044
1202518427,1061
1202518408,1084
1202518508, 987
1202518461,1039
1202518435,1068
1202518424,1086
1202518583, 931
1202518484,1046
1202518460,1080
1202518419,1147
1202518533,1043
1202518560,1042
1202518543,1067
1202518569,1043
1202518684, 943
1202518536,1103
1202518461,1197
1202518581,1084
1202518628,1051
1202518494,1191
1202518500,1189
1202518667,1042
1202518678,1033
1202518776, 936
1202518581,1133
1202518772, 943
1202518754, 982
1202518680,1079
1202496058, 937
1202496133, 914
1202496255, 854
1202496234, 885
1202496320, 921
1202496443, 815
1202496418, 868
1202496021,1268
1202496044,1261
1202496349, 963
1202496338, 986
1202496557, 775
1202496106,1231
1202496450, 908
1202496454, 907
1202496451, 918
1202496105,1265
1202496583, 796
1202496118,1267
1202496542, 843
1202496206,1183
1202496477, 917
1202496213,1187
1202496494, 910
1202496485, 920
1202496038,1372
1202496506, 918
1202496263,1163
1202496616, 815
1202496516, 925
1202496272,1173
1202496553, 898
1202496464, 988
1202496327,1128
1202496549, 908
1202496318,1143
1202496361,1108
1202496566, 920
1202496694, 803
1202496442,1057
1202496444,1057
1202496676, 829
1202496422,1085
1202496468,1054
1202496619, 913
1202496611, 923
1202496706, 830
1202496739, 802
1202496733, 815
1202496506,1046
1202496644, 910
1202496662, 896
1202496578, 990
1202496691, 888
1202496694, 891
1202496707, 880
1202496707, 883
1202496739, 859
1202496754, 869
1202496794, 840
1202496758, 878
1202496876, 771
1202496336,1313
1202496589,1062
1202496909, 743
1202496939, 736
1202496629,1048
1202496860, 820
1202496573,1112
1202496939, 776
1202496873, 843
1202496882, 835
1202496901, 823
1202496902, 825
1202496932, 797
1202496907, 825
1202496871, 863
1202496839, 906
1202496934, 818
1202496659,1101
1202496438,1342
1202496985, 802
1202496984, 813
1202496859, 939
1202497006, 799
1202496921, 890
1202496883, 939
1202497005, 817
1202497043, 806
1202497119, 732
1202497146, 721
1202497081, 791
1202497108, 772
1202497014, 866
1202497103, 778
1202497089, 807
1202497112, 798
1202497113, 798
1202497119, 792
1202497143, 772
1202497152, 768
1202497231, 737
1202497243, 731
1202497211, 770
1202497270, 719
1202497271, 721
1202497274, 719
1202497319, 680
1202497221, 795
1202497343, 683
1202497300, 729
1202497167, 866
1202497312, 724
1202497002,1038
1202497147, 899
1202497350, 703
1202497375, 698
1202497225, 853
1202497240, 841
1202497252, 842
1202497336, 762
1202497413, 686
1202497402, 705
1202497409, 705
1202497293, 827
1202497486, 636
1202496770,1392
1202497489, 689
1202497510, 669
1202497522, 671
1202497554, 643
1202497570, 657
1202497461, 773
1202497583, 662
1202497629, 626
1202497648, 611
1202497634, 639
1202497573, 701
1202497643, 666
1202497646, 670
1202497597, 722
1202497594, 727
1202497654, 670
1202497663, 665
1202497649, 685
1202497638, 702
1202497688, 661
1202497777, 574
1202497681, 678
1202497716, 645
1202497732, 635
1202497730, 640
1202497770, 614
1202497765, 622
1202497816, 574
1202497770, 630
1202497731, 671
1202497801, 603
1202497837, 569
1202497871, 541
1202497791, 624
1202497792, 625
1202497788, 645
1202497914, 527
1202497795, 655
1202497882, 578
1202497921, 548
1202497769, 706
1202497794, 688
1202497854, 638
1202497944, 550
1202497938, 570
1202497908, 621
1202497937, 594
1202497874, 659
1202497947, 586
1202497955, 582
1202497892, 646
1202497986, 564
1202497988, 572
1202497901, 663
1202497984, 601
1202497977, 623
1202497993, 608
1202498006, 610
1202497991, 630
1202498049, 610
1202498054, 620
1202498018, 662
1202498085, 598
1202498105, 587
1202498033, 663
1202498118, 584
1202498102, 603
1202498142, 568
1202498148, 563
1202498138, 574
1202498051, 665
1202498156, 561
1202498130, 590
1202498055, 665
1202498057, 666
1202498156, 572
1202498140, 593
1202498179, 583
1202498180, 582
1202498189, 591
1202498209, 591
1202498216, 589
1202498213, 594
1202498235, 574
1202498180, 631
1202498261, 562
1202498274, 550
1202498289, 544
1202498291, 552
1202498205, 644
1202498318, 543
1202498321, 550
1202498349, 523
1202498372, 502
1202498332, 544
1202498331, 550
1202498284, 606
1202498275, 618
1202498354, 546
1202498360, 560
1202498369, 551
1202498367, 555
1202498387, 537
1202498391, 541
1202498327, 608
1202498366, 570
1202498350, 588
1202498394, 549
1202498381, 575
1202498399, 583
1202500088, 622
1202501222, 465
1202501666, 616
1202502245, 577
1202502266, 575
1202502239, 607
1202502287, 573
1202502289, 577
1202502291, 579
1202502182, 688
1202502187, 686
1202502304, 572
1202502298, 589
1202502330, 576
1202502334, 573
1202502268, 643
1202502347, 569
1202502296, 630
1202502274, 654
1202502193, 737
1202502346, 589
1202502354, 583
1202502242, 696
1202502319, 628
1202502408, 545
1202502337, 618
1202502383, 575
1202502259, 706
1202502385, 589
1202502261, 714
1202502387, 591
1202502324, 668
1202502403, 594
1202502413, 586
1202502432, 572
1202502445, 568
1202502459, 554
1202502430, 585
1202502357, 660
1202502449, 573
1202502457, 567
1202502469, 561
1202502345, 697
1202502477, 573
1202502497, 555
1202502416, 661
1202502514, 571
1202502519, 590
1202502520, 590
1202502530, 609
1202502520, 620
1202502485, 658
1202502602, 551
1202502603, 567
1202502598, 580
1202502581, 603
1202502629, 562
1202502635, 566
1202502655, 551
1202502561, 648
1202502650, 560
1202502573, 655
1202502631, 599
1202502600, 636
1202502643, 598
1202502662, 587
1202502666, 601
1202502601, 675
1202502749, 537
1202502687, 605
1202502678, 620
1202502727, 571
1202502710, 591
1202502751, 552
1202502747, 565
1202502765, 559
1202502776, 558
1202502719, 621
1202502832, 540
1202502802, 577
1202502808, 588
1202502812, 586
1202502823, 578
1202502844, 558
1202502824, 586
1202502789, 622
1202502887, 528
1202502919, 512
1202502791, 645
1202502802, 639
1202502805, 639
1202502833, 613
1202502828, 642
1202502917, 561
1202502782, 696
1202502924, 560
1202502932, 553
1202502849, 638
1202502960, 534
1202502862, 643
1202502997, 513
1202502924, 589
1202502951, 573
1202502957, 569
1202503002, 529
1202502984, 550
1202502979, 557
1202502903, 642
1202502947, 612
1202503018, 543
1202503013, 549
1202502910, 659
1202503042, 533
1202502994, 582
1202503048, 543
1202503054, 537
1202502944, 652
1202503077, 523
1202503112, 500
1202503081, 537
1202503012, 608
1202503030, 594
1202503109, 528
1202503099, 541
1202503113, 537
1202503053, 607
1202503117, 546
1202503104, 571
1202503118, 558
1202503124, 556
1202503120, 576
1202503159, 541
1202503157, 566
1202503170, 557
1202503221, 512
1202503227, 510
1202503197, 543
1202503201, 541
1202503261, 484
1202503082, 665
1202503149, 599
1202503268, 485
1202503155, 603
1202503134, 628
1202503257, 515
1202503232, 548
1202503229, 556
1202503198, 592
1202503261, 529
1202503218, 581
1202503290, 522
1202503289, 530
1202503272, 572
1202503235, 612
1202503368, 480
1202503292, 559
1202503311, 543
1202503329, 526
1202503287, 581
1202503391, 479
1202503363, 524
1202503388, 506
1202503322, 577
1202503407, 499
1202503324, 589
1202503427, 486
1202503428, 489
1202503406, 511
1202503455, 472
1202503454, 481
1202503352, 591
1202503357, 586
1202503355, 591
1202503638, 467
1202504121, 459
1202504016, 582
1202504049, 551
1202504175, 428
1202504134, 473
1202504080, 539
1202504202, 420
1202504211, 418
1202504211, 421
1202504093, 549
1202504186, 461
1202504164, 485
1202504199, 453
1202504200, 455
1202504268, 414
1202504130, 553
1202504234, 457
1202504225, 476
1202504216, 486
1202504215, 488
1202504193, 515
1202504268, 456
1202504198, 536
1202504313, 425
1202504233, 517
1202504319, 437
1202504325, 450
1202504294, 484
1202504315, 464
1202504329, 472
1202504306, 498
1202504318, 490
1202504347, 460
1202504288, 548
1202504376, 476
1202504379, 475
1202504382, 475
1202504395, 464
1202504393, 470
1202504422, 448
1202504420, 462
1202504444, 451
1202504385, 513
1202504488, 417
1202504378, 528
1202504386, 528
1202504443, 474
1202504362, 556
1202504459, 468
1202504466, 468
1202504468, 469
1202504521, 418
1202504522, 419
1202504489, 455
1202504472, 478
1202504483, 469
1202504481, 478
1202504505, 462
1202504498, 472
1202504440, 553
1202504442, 554
1202504448, 548
1202504517, 487
1202504548, 462
1202504471, 553
1202504542, 489
1202504553, 481
1202504581, 458
1202504496, 544
1202504589, 461
1202504468, 582
1202504509, 544
1202504538, 527
1202504488, 582
1202504609, 468
1202504621, 460
1202504572, 510
1202504596, 490
1202504669, 419
1202504604, 487
1202504644, 447
